Year;Code;Number;Line;CreationDate;ModificationDate;Name;Value;BeneficiaryCode;BeneficiaryName;IrisCode;Sector;ActionCode;ActionName
2011;IRIS ;341312;1;20170710;20170710;TRANSFERT DE TIERS;-3426148;6912;AEDIFICAT                             ;11009795;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341312;2;20170710;20170710;TRANSFERT DE TIERS;3426148;7010;IMMOBILIERE 3F                        ;11009795;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341312;2;20170713;20170713;SOLDE AUTOMATIQUE EN DATE DU 13/07/2017;-111612;7010;IMMOBILIERE 3F                        ;11009795;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341313;1;20170710;20170710;TRANSFERT DE TIERS;-312420;6912;AEDIFICAT                             ;11009798;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341313;2;20170710;20170710;TRANSFERT DE TIERS;312420;7010;IMMOBILIERE 3F                        ;11009798;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341314;1;20150310;20150310;TRAITEMENT DE CADUCITE 2014;-1040800;16744;SAIMV SA IMMO MOULIN VERT SA HAB      ;11009823;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341315;1;20150310;20150310;TRAITEMENT DE CADUCITE 2014;-756700;16744;SAIMV SA IMMO MOULIN VERT SA HAB      ;11009830;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341319;1;20180206;20180206;TRAITEMENT DE CADUCITE 2017;-4294280;12214;BOBIGNY                               ;11009979;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341320;1;20190131;20190131;TRAITEMENT DE CADUCITE 2018;-1305028;1633;LSVO - LE LOGIS SOCIAL DU VAL D OISE  ;11009981;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341323;1;20150205;20150205;SOLDE AUTOMATIQUE EN DATE DU 05/02/2015;-16497553;1767;EFIDIS SA HABITATION LOYER MODERE     ;11010402;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341325;1;20160617;20160617;SOLDE AUTOMATIQUE EN DATE DU 17/06/2016;-2654187;17626;MC HABITAT MARNE ET CHANTEREINE       ;11010442;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341327;1;20160304;20160304;SOLDE AUTOMATIQUE EN DATE DU 04/03/2016;-3509011;17626;MC HABITAT MARNE ET CHANTEREINE       ;11010448;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341346;1;20161122;20161122;SOLDE AUTOMATIQUE EN DATE DU 22/11/2016;-1528398;7010;IMMOBILIERE 3F                        ;11010520;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341346;1;20161201;20161201;SOLDE AUTOMATIQUE EN DATE DU 01/12/2016;-42895;7010;IMMOBILIERE 3F                        ;11010520;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341347;1;20150310;20150310;TRAITEMENT DE CADUCITE 2014;-1075500;5830;OFFICE PUBLIC HABITAT SEINE ET MARNE  ;11010551;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341348;1;20160509;20160509;SOLDE AUTOMATIQUE EN DATE DU 09/05/2016;-11772943;17440;HLM LES FOYERS DE SEINE ET MARNE      ;11010557;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341350;1;20140912;20140912;SOLDE AUTOMATIQUE EN DATE DU 12/09/2014;-12389215;7010;IMMOBILIERE 3F                        ;11010561;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341353;1;20170313;20170313;TRAITEMENT DE CADUCITE 2016;-8743300;7010;IMMOBILIERE 3F                        ;11010570;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341354;1;20170313;20170313;TRAITEMENT DE CADUCITE 2016;-2261960;7010;IMMOBILIERE 3F                        ;11010571;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341356;1;20130417;20130417;SOLDE AUTOMATIQUE EN DATE DU 17/04/2013;-5654354;7364;OSICA SA D HABITATIONS A              ;11010581;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341358;1;20160115;20160115;SOLDE AUTOMATIQUE EN DATE DU 15/01/2016;-804507;7010;IMMOBILIERE 3F                        ;11010584;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341360;1;20160115;20160115;SOLDE AUTOMATIQUE EN DATE DU 15/01/2016;-82983;7010;IMMOBILIERE 3F                        ;11010587;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341361;1;20160115;20160115;SOLDE AUTOMATIQUE EN DATE DU 15/01/2016;-889650;7010;IMMOBILIERE 3F                        ;11010589;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341158;1;20190131;20190131;TRAITEMENT DE CADUCITE 2018;-16482192;1767;EFIDIS SA HABITATION LOYER MODERE     ;11009924;LO                  ;15400301            ;Réhabilitation du parc locatif social
2011;IRIS ;341193;1;20120726;20120726;Désaffectation;-472800;1767;EFIDIS SA HABITATION LOYER MODERE     ;09001880;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341194;1;20150908;20150908;SOLDE AUTOMATIQUE EN DATE DU 08/09/2015;-10548040;7010;IMMOBILIERE 3F                        ;09003076;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341197;1;20170313;20170313;TRAITEMENT DE CADUCITE 2016;-2603523;16744;SAIMV SA IMMO MOULIN VERT SA HAB      ;09007103;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341198;1;20141020;20141020;SOLDE AUTOMATIQUE EN DATE DU 20/10/2014;-1698791;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;09007990;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341201;1;20140904;20140904;SOLDE AUTOMATIQUE EN DATE DU 04/09/2014;-183945;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;10000017;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341209;1;20161118;20161118;SOLDE AUTOMATIQUE EN DATE DU 18/11/2016;-1941639;17952;COOPERATION ET FAMILLE                ;10004482;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341216;1;20140911;20140911;SOLDE AUTOMATIQUE EN DATE DU 11/09/2014;-659371;6846;RIVP REGIE IMMO VILLE PARIS           ;10008683;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341218;1;20140908;20140908;SOLDE AUTOMATIQUE EN DATE DU 08/09/2014;-746181;6850;SA D HLM LOGIREP                      ;10011464;LO                  ;15400201            ;Aide à la création de logements locatifs sociaux intermédiaires
2011;IRIS ;341220;1;20140707;20140707;SOLDE AUTOMATIQUE EN DATE DU 07/07/2014;-1792024;6846;RIVP REGIE IMMO VILLE PARIS           ;10023440;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341222;1;20140303;20140303;SOLDE AUTOMATIQUE EN DATE DU 03/03/2014;-3305273;5041;ADOMA                                 ;10023722;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341224;1;20150119;20150119;SOLDE AUTOMATIQUE EN DATE DU 19/01/2015;-1893540;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;10023756;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341226;1;20150119;20150119;SOLDE AUTOMATIQUE EN DATE DU 19/01/2015;-641360;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;10023757;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341228;1;20150119;20150119;SOLDE AUTOMATIQUE EN DATE DU 19/01/2015;-11208426;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;10023762;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341238;1;20141021;20141021;SOLDE AUTOMATIQUE EN DATE DU 21/10/2014;-157995;16744;SAIMV SA IMMO MOULIN VERT SA HAB      ;10024800;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341246;1;20120726;20120726;Désaffectation;-778200;1767;EFIDIS SA HABITATION LOYER MODERE     ;11001274;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341254;1;20160208;20160208;SOLDE AUTOMATIQUE EN DATE DU 08/02/2016;-499059;32945;VILOGIA SA D'HLM                      ;11001399;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341256;1;20160217;20160217;SOLDE AUTOMATIQUE EN DATE DU 17/02/2016;-1558691;7010;IMMOBILIERE 3F                        ;11001645;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341258;1;20160217;20160217;SOLDE AUTOMATIQUE EN DATE DU 17/02/2016;-1546114;7010;IMMOBILIERE 3F                        ;11001648;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341260;1;20150205;20150205;SOLDE AUTOMATIQUE EN DATE DU 05/02/2015;-1368200;20468;LOGIAL OPH OHSA                       ;11002196;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341264;1;20170405;20170405;SOLDE AUTOMATIQUE EN DATE DU 05/04/2017;-1272783;5029;LA SABLIERE SA HABITATIO              ;11002232;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;341272;1;20140904;20140904;SOLDE AUTOMATIQUE EN DATE DU 04/09/2014;-93456;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11002257;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;341274;1;20180206;20180206;TRAITEMENT DE CADUCITE 2017;-754513;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11003098;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;358241;1;20140605;20140605;SOLDE AUTOMATIQUE EN DATE DU 05/06/2014;-9123879;629;COMMUNE DE MANTES LA JOLIE            ;11003519;PV                  ;15100204            ;Sites contractualisés ANRU
2011;IRIS ;358250;1;20120919;20120919;SOLDE AUTOMATIQUE EN DATE DU 19/09/2012;-85764;84;COMMUNE DE CERGY                      ;11010860;PV                  ;15100203            ;Sites en prévention
2011;IRIS ;358277;1;20150330;20150330;SOLDE AUTOMATIQUE EN DATE DU 30/03/2015;-471045;21542;COMMUNAUTE D AGGLOMERATION PLAINE     ;11019333;PV                  ;15100204            ;Sites contractualisés ANRU
2011;IRIS ;350724;1;20161123;20161123;SOLDE AUTOMATIQUE EN DATE DU 23/11/2016;-3761131;17952;COOPERATION ET FAMILLE                ;10009483;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;350746;1;20160520;20160520;SOLDE AUTOMATIQUE EN DATE DU 20/05/2016;-2371101;17952;COOPERATION ET FAMILLE                ;10023791;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;350823;1;20131114;20131114;SOLDE AUTOMATIQUE EN DATE DU 14/11/2013;-214219;7010;IMMOBILIERE 3F                        ;11001889;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;350704;1;20160115;20160115;SOLDE AUTOMATIQUE EN DATE DU 15/01/2016;-12743189;7012;OPDH92 HAUTS DE SEINE HABITAT OPH     ;10013468;LO                  ;15400501            ;Logements des étudiants
2011;IRIS ;350914;1;20170405;20170405;SOLDE AUTOMATIQUE EN DATE DU 05/04/2017;-2567380;5029;LA SABLIERE SA HABITATIO              ;11015508;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;350966;1;20141104;20141104;SOLDE AUTOMATIQUE EN DATE DU 04/11/2014;-136915;7616;SA D HABITATION A LOYER MODERE TROIS  ;11015920;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;350966;1;20141021;20141021;SOLDE AUTOMATIQUE EN DATE DU 21/10/2014;-367560;7616;SA D HABITATION A LOYER MODERE TROIS  ;11015920;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356329;1;20161122;20161122;SOLDE AUTOMATIQUE EN DATE DU 22/11/2016;-1090295;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;09007989;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356338;1;20160216;20160216;TRAITEMENT DE CADUCITE 2015;-7077400;7008;BATIGERE EN ILE DE FRANCE             ;10012841;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356365;1;20150804;20150804;SOLDE AUTOMATIQUE EN DATE DU 04/08/2015;-6813923;29843;OPH COMMUNAUTAIRE DE PLAINE COMMUNE   ;11001590;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356400;1;20170327;20170327;SOLDE AUTOMATIQUE EN DATE DU 27/03/2017;-40;5019;ESSONNE HABITAT                       ;11003634;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356403;1;20170320;20170320;SOLDE AUTOMATIQUE EN DATE DU 20/03/2017;-838904;5242;PARIS HABITAT OPH                     ;11003706;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356409;1;20150608;20150608;SOLDE AUTOMATIQUE EN DATE DU 08/06/2015;-100;7008;BATIGERE EN ILE DE FRANCE             ;11004445;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356412;1;20160411;20160411;SOLDE AUTOMATIQUE EN DATE DU 11/04/2016;-1201077;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11004758;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356417;1;20151112;20151112;SOLDE AUTOMATIQUE EN DATE DU 12/11/2015;-1600763;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;11007812;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356421;1;20161020;20161020;SOLDE AUTOMATIQUE EN DATE DU 20/10/2016;-751833;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11013425;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356428;1;20170710;20170710;TRANSFERT DE TIERS;-1295120;6912;AEDIFICAT                             ;11015934;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356428;2;20170710;20170710;TRANSFERT DE TIERS;1295120;7010;IMMOBILIERE 3F                        ;11015934;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356428;2;20170922;20170922;SOLDE AUTOMATIQUE EN DATE DU 22/09/2017;-695547;7010;IMMOBILIERE 3F                        ;11015934;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356455;1;20170728;20170728;SOLDE AUTOMATIQUE EN DATE DU 28/07/2017;-1672140;7010;IMMOBILIERE 3F                        ;11018611;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2011;IRIS ;356459;1;20170621;20170621;SOLDE AUTOMATIQUE EN DATE DU 21/06/2017;-155532;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11018623;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356460;1;20161018;20161018;SOLDE AUTOMATIQUE EN DATE DU 18/10/2016;-385544;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;11018630;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356464;1;20160216;20160216;TRAITEMENT DE CADUCITE 2015;-33560800;5028;SA D'HLM EMMAUS HABITAT               ;11019679;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2011;IRIS ;356475;1;20150402;20150402;SOLDE AUTOMATIQUE EN DATE DU 02/04/2015;-161570;7818;OFFICE PUBLIC HABITAT ARGENTEUIL      ;11019936;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
