CommitmentYear;CommitmentCode;CommitmentNumber;CommitmentLine;Year;Number;CreationDate;ModificationDate;Value
2009;AE   ;249757;1;2012;139215;20120906;20121024;27000
2010;IRIS ;297145;1;2012;139507;20120910;20120925;7210361
2010;IRIS ;297177;1;2012;139749;20120912;20120912;788315
2010;IRIS ;291225;1;2012;140066;20120914;20121004;847900
2010;IRIS ;291227;1;2012;140068;20120914;20121004;2085000
2010;IRIS ;305927;1;2012;140020;20120914;20121002;2080000
2010;IRIS ;313639;1;2012;140025;20120914;20121004;766763
2011;IRIS ;328206;1;2012;140021;20120914;20121002;201906
2011;IRIS ;328276;1;2012;140019;20120914;20121002;881944
2011;IRIS ;343117;1;2012;140022;20120914;20121004;5980
2011;IRIS ;351231;1;2012;140017;20120914;20121002;192953
2012;IRIS ;368393;1;2012;140018;20120914;20121002;2132000
2011;IRIS ;341326;1;2012;140303;20120917;20120917;1961844
2012;IRIS ;362007;1;2012;140417;20120918;20121004;1122469
2012;IRIS ;376636;1;2012;140472;20120918;20121012;197880600
2012;IRIS ;376637;1;2012;140459;20120918;20121002;86550000
2009;AE   ;244922;1;2012;140846;20120919;20121002;1022560
2009;AE   ;244926;1;2012;140856;20120919;20121002;7553913
2009;AE   ;244936;1;2012;140860;20120919;20120928;1689203
2009;AE   ;244995;1;2012;140867;20120919;20120928;826480
2009;AE   ;244999;1;2012;140873;20120919;20120928;22795761
2009;AE   ;245049;1;2012;140878;20120919;20120928;1172391
2009;AE   ;245064;1;2012;140725;20120919;20120928;5904360
2009;AE   ;245150;1;2012;140891;20120919;20120928;20001231
2009;AE   ;249747;1;2012;140894;20120919;20121002;4360526
2009;AE   ;250003;1;2012;140898;20120919;20120928;2980000
2009;AE   ;250098;1;2012;140899;20120919;20120928;544847
2009;AE   ;250168;1;2012;140764;20120919;20121015;11243840
2009;AE   ;255106;1;2012;140903;20120919;20120928;2720180
2009;AE   ;255186;1;2012;140906;20120919;20120928;6423382
2009;AE   ;255286;1;2012;140909;20120919;20120928;3528307
2009;AE   ;255321;1;2012;140912;20120919;20120928;41009750
2009;IRIS ;263042;1;2012;140914;20120919;20121003;7305992
2009;IRIS ;263043;1;2012;140915;20120919;20121003;1589324
2009;IRIS ;263073;1;2012;140916;20120919;20121010;7749449
2009;IRIS ;263074;1;2012;140918;20120919;20121003;1961152
2009;IRIS ;263096;1;2012;140920;20120919;20121003;10004000
2009;IRIS ;263099;1;2012;140921;20120919;20121003;27211945
2009;IRIS ;263123;1;2012;140775;20120919;20121015;7827219
2009;IRIS ;270888;1;2012;140917;20120919;20121003;2032719
2009;IRIS ;270889;1;2012;140919;20120919;20121003;1892435
2009;IRIS ;270890;1;2012;140922;20120919;20121003;12155347
2009;IRIS ;270891;1;2012;140923;20120919;20121003;3826967
2009;IRIS ;270903;1;2012;140913;20120919;20121003;23459088
2009;IRIS ;271138;1;2012;140797;20120919;20121015;6666527
2009;IRIS ;275838;1;2012;140804;20120919;20121015;385312
2010;IRIS ;283380;1;2012;140824;20120919;20121008;4597513
2010;IRIS ;291739;1;2012;140787;20120919;20121016;8819846
2010;IRIS ;291760;1;2012;140832;20120919;20121008;5731344
2011;IRIS ;324393;1;2012;140868;20120919;20121009;60624000
2011;IRIS ;329560;1;2012;140850;20120919;20121009;66459060
2011;IRIS ;331709;1;2012;140816;20120919;20121008;14894762
2011;IRIS ;343716;1;2012;140874;20120919;20121016;15363884
2011;IRIS ;343717;1;2012;140879;20120919;20121016;7314079
2011;IRIS ;343718;1;2012;140883;20120919;20121016;10309268
2011;IRIS ;350745;1;2012;140857;20120919;20121009;32509661
2011;IRIS ;350749;1;2012;140861;20120919;20121009;23583843
2011;IRIS ;350781;1;2012;140887;20120919;20121016;512709
2011;IRIS ;358247;1;2012;140889;20120919;20121015;9502987
2011;IRIS ;358250;1;2012;140892;20120919;20121015;1344036
2011;IRIS ;358251;1;2012;140895;20120919;20121015;2238300
2011;IRIS ;358256;1;2012;140897;20120919;20121016;462015
2011;IRIS ;358258;1;2012;140900;20120919;20121015;17545127
2012;IRIS ;368515;1;2012;140840;20120919;20121008;32563492
2012;IRIS ;368536;1;2012;140901;20120919;20121015;7125100
2012;IRIS ;368542;1;2012;140902;20120919;20121016;4179000
2012;IRIS ;368543;1;2012;140905;20120919;20121016;3277500
2009;IRIS ;272704;1;2012;140931;20120920;20121003;95483174
2009;IRIS ;272871;1;2012;140925;20120920;20121003;1780931
2009;IRIS ;272872;1;2012;140926;20120920;20121003;10323440
2009;IRIS ;272873;1;2012;140927;20120920;20121003;5844224
2009;IRIS ;272880;1;2012;140928;20120920;20121003;3308040
2010;IRIS ;283282;1;2012;140933;20120920;20121003;11378441
2010;IRIS ;283293;1;2012;140935;20120920;20121003;6544180
2010;IRIS ;283294;1;2012;140936;20120920;20121002;3568176
2010;IRIS ;283330;1;2012;140939;20120920;20121009;4750662
2010;IRIS ;283331;1;2012;140940;20120920;20121009;2255880
2010;IRIS ;291776;1;2012;140924;20120920;20121003;2607182
2010;IRIS ;291872;1;2012;141051;20120920;20121010;13180199
2010;IRIS ;291873;1;2012;141053;20120920;20121010;27736360
2010;IRIS ;291874;1;2012;141054;20120920;20121010;2348498
2010;IRIS ;291881;1;2012;141058;20120920;20121010;6027768
2010;IRIS ;291882;1;2012;141059;20120920;20121010;12674897
2010;IRIS ;291883;1;2012;141063;20120920;20121009;1989435
2010;IRIS ;297136;1;2012;140941;20120920;20121009;2953231
2010;IRIS ;297137;1;2012;140942;20120920;20121009;14840875
2010;IRIS ;297176;1;2012;141075;20120920;20121009;3197001
2010;IRIS ;297182;1;2012;141078;20120920;20121009;760292
2010;IRIS ;305969;1;2012;140952;20120920;20121002;3541860
2010;IRIS ;305972;1;2012;140958;20120920;20121002;18966400
2010;IRIS ;306077;1;2012;140934;20120920;20121009;1792652
2010;IRIS ;306090;1;2012;141049;20120920;20121010;1638487
2010;IRIS ;306148;1;2012;140954;20120920;20121001;5240520
2010;IRIS ;306149;1;2012;140957;20120920;20121001;1989920
2010;IRIS ;313499;1;2012;140929;20120920;20121009;10405360
2010;IRIS ;313500;1;2012;140930;20120920;20121009;3251280
2010;IRIS ;313670;1;2012;140937;20120920;20121010;3144527
2010;IRIS ;313671;1;2012;140938;20120920;20121010;10861614
2010;IRIS ;313718;1;2012;140945;20120920;20121001;5478903
2010;IRIS ;313720;1;2012;140948;20120920;20121001;704430
2010;IRIS ;313798;1;2012;140961;20120920;20121001;36096143
2010;IRIS ;313800;1;2012;140963;20120920;20121001;4063813
2010;IRIS ;313820;1;2012;140964;20120920;20121001;28288834
2010;IRIS ;313822;1;2012;140966;20120920;20121001;4090870
2010;IRIS ;313854;1;2012;141016;20120920;20121001;5417018
2010;IRIS ;313856;1;2012;141020;20120920;20121002;755049
2010;IRIS ;313861;1;2012;141029;20120920;20121001;1228820
2010;IRIS ;313862;1;2012;141033;20120920;20121001;1086300
2010;IRIS ;315263;1;2012;140951;20120920;20121001;13598665
2011;IRIS ;324207;1;2012;141087;20120920;20121011;16644800
2011;IRIS ;324208;1;2012;141090;20120920;20121010;18864400
2011;IRIS ;324209;1;2012;141094;20120920;20121010;12651184
2011;IRIS ;328163;1;2012;141047;20120920;20121002;15588172
2011;IRIS ;333253;1;2012;141035;20120920;20121002;3080000
2011;IRIS ;333254;1;2012;141036;20120920;20121009;3835300
2011;IRIS ;343111;1;2012;141050;20120920;20121009;9743939
2011;IRIS ;350716;1;2012;140932;20120920;20121009;17782535
2012;IRIS ;368557;1;2012;141067;20120920;20121010;20395600
2012;IRIS ;368558;1;2012;141070;20120920;20121010;8226716
2012;IRIS ;368559;1;2012;141072;20120920;20121010;18129120
2012;IRIS ;368560;1;2012;141074;20120920;20121010;2830800
2011;IRIS ;324210;1;2012;141146;20120921;20121010;554037
2011;IRIS ;324211;1;2012;141147;20120921;20121011;15402516
2011;IRIS ;324212;1;2012;141149;20120921;20121011;4923886
2011;IRIS ;324282;1;2012;141155;20120921;20121011;1814640
2011;IRIS ;324283;1;2012;141156;20120921;20121011;802880
2011;IRIS ;333158;1;2012;141185;20120921;20121024;34736182
2011;IRIS ;333284;1;2012;141190;20120921;20121031;3625360
2011;IRIS ;333286;1;2012;141198;20120921;20121031;1073440
2011;IRIS ;333287;1;2012;141195;20120921;20121031;402700
2011;IRIS ;341238;1;2012;141152;20120921;20121011;4930160
2011;IRIS ;341240;1;2012;141154;20120921;20121011;13506160
2011;IRIS ;341319;1;2012;141205;20120921;20121015;17177120
2011;IRIS ;343165;1;2012;141170;20120921;20121012;22011800
2011;IRIS ;350809;1;2012;141172;20120921;20121012;2277800
2011;IRIS ;350826;1;2012;141175;20120921;20121105;4323177
2011;IRIS ;350827;1;2012;141178;20120921;20121105;3149489
2011;IRIS ;350829;1;2012;141180;20120921;20121015;2995326
2011;IRIS ;350830;1;2012;141183;20120921;20121015;5873474
2011;IRIS ;356414;1;2012;141204;20120921;20121024;10449136
2012;IRIS ;362084;1;2012;141151;20120921;20121011;6542720
2012;IRIS ;362152;1;2012;141158;20120921;20121011;7269096
2012;IRIS ;362158;1;2012;141163;20120921;20121012;14223840
2012;IRIS ;362170;1;2012;141162;20120921;20121012;22189248
2012;IRIS ;362172;1;2012;141161;20120921;20121012;4821874
2012;IRIS ;368565;1;2012;141150;20120921;20121011;285206
2012;IRIS ;368586;1;2012;141168;20120921;20121012;18050400
2012;IRIS ;368587;1;2012;141200;20120921;20121015;9469840
2012;IRIS ;368588;1;2012;141203;20120921;20121015;18114480
2012;IRIS ;368590;1;2012;141167;20120921;20121012;17746146
2010;IRIS ;305929;1;2012;142274;20121001;20121008;730776
2010;IRIS ;305950;1;2012;142272;20121001;20121008;126720
2011;IRIS ;328259;1;2012;142264;20121001;20121008;3063941
2012;IRIS ;362013;1;2012;142273;20121001;20121008;2927853
2010;IRIS ;305895;1;2012;142336;20121002;20121008;114884
2010;IRIS ;313649;1;2012;142333;20121002;20121008;674932
2010;IRIS ;313715;1;2012;142330;20121002;20121015;5408000
2011;IRIS ;322268;1;2012;142329;20121002;20121008;4012800
2011;IRIS ;328202;1;2012;142337;20121002;20121008;130620
2011;IRIS ;328269;1;2012;142340;20121002;20121008;1464700
2011;IRIS ;343166;1;2012;142509;20121003;20121015;540499
2011;IRIS ;351239;1;2012;142843;20121005;20121026;2381040
2009;AE   ;250177;1;2012;143392;20121010;20121023;11822426
2009;AE084;245221;1;2012;143388;20121010;20121023;1200025
2009;IRIS ;271128;1;2012;143407;20121010;20121108;19459838
2009;IRIS ;271136;1;2012;143412;20121010;20121024;65261727
2009;IRIS ;275842;1;2012;143417;20121010;20121025;2590855
2009;IRIS ;275861;1;2012;143430;20121010;20121025;10161048
2009;IRIS ;275866;1;2012;143433;20121010;20121025;2245819
2009;IRIS ;275868;1;2012;143492;20121010;20121019;3011017
2010;IRIS ;279056;1;2012;143400;20121010;20121108;1402086
2010;IRIS ;283275;1;2012;143559;20121010;20121024;8911457
2010;IRIS ;283390;1;2012;143502;20121010;20121019;3444094
2010;IRIS ;291742;1;2012;143427;20121010;20121024;1988740
2010;IRIS ;291753;1;2012;143496;20121010;20121019;7419393
2010;IRIS ;298433;1;2012;143500;20121010;20121019;19277550
2010;IRIS ;306029;1;2012;143512;20121010;20121018;23236500
2010;IRIS ;313804;1;2012;143375;20121010;20121026;37300964
2010;IRIS ;315472;1;2012;143495;20121010;20121026;18724259
2011;IRIS ;324369;1;2012;143494;20121010;20121026;55214320
2011;IRIS ;324373;1;2012;143505;20121010;20121109;18349141
2011;IRIS ;329572;1;2012;143409;20121010;20121024;13847568
2011;IRIS ;333501;1;2012;143420;20121010;20121025;92558109
2011;IRIS ;343724;1;2012;143426;20121010;20121025;2620800
2011;IRIS ;343725;1;2012;143429;20121010;20121030;10080000
2011;IRIS ;350789;1;2012;143480;20121010;20121025;7287374
2011;IRIS ;358237;1;2012;143424;20121010;20121024;5974126
2011;IRIS ;358243;1;2012;143432;20121010;20121025;1152148
2011;IRIS ;358255;1;2012;143482;20121010;20121026;18578287
2012;IRIS ;361628;1;2012;143491;20121010;20121026;19635648
2012;IRIS ;368520;1;2012;143485;20121010;20121026;2580193
2012;IRIS ;378454;1;2012;143486;20121010;20121026;9603620
2012;IRIS ;378459;1;2012;143489;20121010;20121026;68482869
2010;IRIS ;315483;1;2012;143616;20121011;20121106;2972073
2009;AE   ;244976;1;2012;144142;20121012;20121025;2150220
2009;AE   ;245122;1;2012;144145;20121012;20121025;13623780
2009;AE   ;249742;1;2012;144151;20121012;20121025;7334640
2009;AE   ;250103;1;2012;144157;20121012;20121025;7494198
2009;AE   ;255253;1;2012;144161;20121012;20121025;4957013
2009;AE   ;255260;1;2012;144162;20121012;20121025;2859480
2009;AE   ;255274;1;2012;144164;20121012;20121026;7178354
2009;AE   ;255353;1;2012;144165;20121012;20121025;323831
2009;AE   ;255366;1;2012;144167;20121012;20121025;1318860
2011;IRIS ;358233;1;2012;143930;20121012;20121115;12200000
2012;IRIS ;368548;1;2012;143957;20121012;20121024;141787500
2012;IRIS ;368549;1;2012;143953;20121012;20121024;81666400
2010;IRIS ;313566;1;2012;144279;20121015;20121026;1052398
2011;IRIS ;322261;1;2012;144293;20121015;20121026;16167
2011;IRIS ;322273;1;2012;144272;20121015;20121026;4020000
2011;IRIS ;351240;1;2012;144286;20121015;20121026;116610
2011;IRIS ;351240;1;2012;144288;20121015;20121026;217672
2011;IRIS ;356228;1;2012;144274;20121015;20121026;222769
2009;AE   ;255094;1;2012;144391;20121016;20121025;2508529
2009;AE   ;255266;1;2012;144386;20121016;20121108;4326136
2009;IRIS ;263050;1;2012;144345;20121016;20121108;648813
2009;IRIS ;263078;1;2012;144348;20121016;20121108;564874
2009;IRIS ;270904;1;2012;144377;20121016;20121108;31507803
2009;IRIS ;272863;1;2012;144350;20121016;20121115;711730
2009;IRIS ;272864;1;2012;144359;20121016;20121122;5708065
2009;IRIS ;272893;1;2012;144412;20121016;20121108;6678000
2009;IRIS ;272909;1;2012;144425;20121016;20121108;1121724
2009;IRIS ;272910;1;2012;144429;20121016;20121108;65521
2010;IRIS ;278297;1;2012;144446;20121016;20121108;14710296
2010;IRIS ;283257;1;2012;144394;20121016;20121108;660600
2010;IRIS ;283258;1;2012;144401;20121016;20121203;992500
2010;IRIS ;283263;1;2012;144417;20121016;20121108;698111
2010;IRIS ;291780;1;2012;144383;20121016;20121108;2411900
2010;IRIS ;291858;1;2012;144465;20121016;20121106;25584320
2010;IRIS ;291859;1;2012;144467;20121016;20121106;6171040
2010;IRIS ;297152;1;2012;144473;20121016;20121026;4158290
2010;IRIS ;297154;1;2012;144474;20121016;20121026;341499
2010;IRIS ;297167;1;2012;144483;20121016;20121026;2853798
2010;IRIS ;297168;1;2012;144490;20121016;20121026;2070107
2010;IRIS ;297180;1;2012;144380;20121016;20121025;1205261
2010;IRIS ;305959;1;2012;144432;20121016;20121108;2175500
2010;IRIS ;306074;1;2012;144439;20121016;20121108;2381596
2010;IRIS ;306075;1;2012;144442;20121016;20121108;8799917
2010;IRIS ;306091;1;2012;144374;20121016;20121026;2769040
2010;IRIS ;306092;1;2012;144372;20121016;20121025;6539520
2010;IRIS ;306116;1;2012;144500;20121016;20121102;2706015
2010;IRIS ;306117;1;2012;144503;20121016;20121102;2081108
2010;IRIS ;306145;1;2012;144505;20121016;20121102;1307396
2010;IRIS ;306147;1;2012;144508;20121016;20121105;653698
2010;IRIS ;306160;1;2012;144513;20121016;20121026;5710682
2010;IRIS ;306161;1;2012;144514;20121016;20121031;1099026
2010;IRIS ;313509;1;2012;144468;20121016;20121106;3075213
2010;IRIS ;313510;1;2012;144470;20121016;20121106;6196080
2010;IRIS ;313513;1;2012;144472;20121016;20121031;9169215
2010;IRIS ;313677;1;2012;144449;20121016;20121108;1719644
2010;IRIS ;313679;1;2012;144451;20121016;20121108;14946122
2010;IRIS ;313714;1;2012;144492;20121016;20121031;3347143
2010;IRIS ;313716;1;2012;144496;20121016;20121031;1474750
2010;IRIS ;313766;1;2012;144519;20121016;20121106;974040
2010;IRIS ;313832;1;2012;144524;20121016;20121105;685604
2010;IRIS ;313887;1;2012;144530;20121016;20121105;579745
2010;IRIS ;313893;1;2012;144535;20121016;20121105;2420122
2010;IRIS ;313894;1;2012;144540;20121016;20121115;304247
2011;IRIS ;324198;1;2012;144376;20121016;20121025;1115849
2011;IRIS ;324199;1;2012;144378;20121016;20121025;9000906
2011;IRIS ;324248;1;2012;144552;20121016;20121106;3082654
2011;IRIS ;324280;1;2012;144558;20121016;20121106;2317822
2011;IRIS ;324281;1;2012;144566;20121016;20121106;2018742
2011;IRIS ;328133;1;2012;144360;20121016;20121108;6757958
2011;IRIS ;328134;1;2012;144373;20121016;20121108;13350635
2011;IRIS ;328137;1;2012;144404;20121016;20121112;7012800
2011;IRIS ;328138;1;2012;144407;20121016;20121112;28559061
2011;IRIS ;328170;1;2012;144586;20121016;20121106;1713154
2011;IRIS ;328171;1;2012;144589;20121016;20121106;1215843
2011;IRIS ;328189;1;2012;144603;20121016;20121031;8011640
2011;IRIS ;328190;1;2012;144609;20121016;20121031;898996
2011;IRIS ;328197;1;2012;144628;20121016;20121031;12255645
2011;IRIS ;333261;1;2012;144568;20121016;20121106;16014001
2011;IRIS ;333262;1;2012;144571;20121016;20121106;3585360
2011;IRIS ;333281;1;2012;144399;20121016;20121026;25044880
2011;IRIS ;341124;1;2012;144675;20121016;20121102;23765382
2011;IRIS ;341193;1;2012;144389;20121016;20121108;5884400
2011;IRIS ;341207;1;2012;144461;20121016;20121106;1788078
2011;IRIS ;341209;1;2012;144463;20121016;20121106;6263575
2011;IRIS ;341246;1;2012;144619;20121016;20121102;3866560
2011;IRIS ;341256;1;2012;144630;20121016;20121031;25466905
2011;IRIS ;341258;1;2012;144638;20121016;20121031;3162880
2011;IRIS ;341284;1;2012;144672;20121016;20121031;13756733
2011;IRIS ;343113;1;2012;144582;20121016;20121105;11562694
2011;IRIS ;350698;1;2012;144664;20121016;20121105;55383304
2011;IRIS ;350752;1;2012;144546;20121016;20121106;1498748
2011;IRIS ;350754;1;2012;144548;20121016;20121106;2288252
2011;IRIS ;350794;1;2012;144614;20121016;20121031;23731964
2011;IRIS ;350798;1;2012;144621;20121016;20121102;23486070
2011;IRIS ;350800;1;2012;144624;20121016;20121102;51788103
2011;IRIS ;350831;1;2012;144643;20121016;20121206;4608282
2011;IRIS ;350832;1;2012;144647;20121016;20121105;25724002
2011;IRIS ;350848;1;2012;144666;20121016;20121203;8710469
2011;IRIS ;350849;1;2012;144668;20121016;20121031;1685918
2011;IRIS ;350852;1;2012;144669;20121016;20121031;7591490
2011;IRIS ;350858;1;2012;144671;20121016;20121031;2479350
2011;IRIS ;356385;1;2012;144653;20121016;20121105;1005525
2011;IRIS ;356386;1;2012;144655;20121016;20121105;3121780
2012;IRIS ;361592;1;2012;144677;20121016;20121102;38014265
2012;IRIS ;362085;1;2012;144563;20121016;20121106;211853
2012;IRIS ;362099;1;2012;144662;20121016;20121105;32851931
2012;IRIS ;362100;1;2012;144663;20121016;20121105;5080721
2012;IRIS ;368575;1;2012;144371;20121016;20121025;359920
2012;IRIS ;368576;1;2012;144370;20121016;20121025;981020
2012;IRIS ;378258;1;2012;144366;20121016;20121025;1434640
2012;IRIS ;378264;1;2012;144365;20121016;20121025;30889200
2012;IRIS ;378287;1;2012;144367;20121016;20121025;1692357
2012;IRIS ;378400;1;2012;144369;20121016;20121025;10904000
2012;IRIS ;378401;1;2012;144368;20121016;20121025;2437200
2011;IRIS ;350874;1;2012;144695;20121017;20121112;11425878
2011;IRIS ;350875;1;2012;144700;20121017;20121112;2757188
2011;IRIS ;350876;1;2012;144703;20121017;20121112;7878320
2011;IRIS ;350877;1;2012;144708;20121017;20121112;3933840
2011;IRIS ;350911;1;2012;144744;20121017;20121115;14012160
2011;IRIS ;350912;1;2012;144754;20121017;20121115;10784960
2011;IRIS ;350918;1;2012;144765;20121017;20121119;19518857
2011;IRIS ;350919;1;2012;144767;20121017;20121119;7148019
2011;IRIS ;350920;1;2012;144771;20121017;20121119;595668
2011;IRIS ;350960;1;2012;144775;20121017;20121115;10962250
2011;IRIS ;350961;1;2012;144780;20121017;20121115;1250691
2011;IRIS ;350981;1;2012;144786;20121017;20121115;20674640
2011;IRIS ;356156;1;2012;144758;20121017;20121115;9720000
2011;IRIS ;356439;1;2012;144798;20121017;20121115;532927
2011;IRIS ;356440;1;2012;144801;20121017;20121115;589600
2011;IRIS ;356455;1;2012;144802;20121017;20121115;2959609
2011;IRIS ;356457;1;2012;144807;20121017;20121115;2216659
2011;IRIS ;356463;1;2012;144808;20121017;20121115;15016022
2011;IRIS ;356486;1;2012;144813;20121017;20121116;14914429
2011;IRIS ;356491;1;2012;144814;20121017;20121115;4436254
2012;IRIS ;361598;1;2012;144795;20121017;20121122;30032062
2012;IRIS ;362160;1;2012;144827;20121017;20121123;5763680
2012;IRIS ;362162;1;2012;144847;20121017;20121115;12304480
2012;IRIS ;362182;1;2012;144842;20121017;20121115;16977920
2012;IRIS ;362184;1;2012;144841;20121017;20121115;2671404
2012;IRIS ;362192;1;2012;144837;20121017;20121119;488335
2012;IRIS ;362193;1;2012;144834;20121017;20121119;222173
2012;IRIS ;368589;1;2012;144721;20121017;20121116;26052431
